stime,timestamp,id,source,dest,nhops
29.780000,29.726252,H7lqs0X0GvzdKSss,2,3,1
29.790000,29.740648,QXaI70TgwTOQYCMT,5,3,1
29.824000,29.772783,wgaTku1Q6KgW2I0a,5,3,1
29.844000,29.764091,17h2E2YXuE4sjVSl,2,3,1
29.955000,29.879179,F0NJhR3zM0e7OjTZ,2,3,1
30.089000,30.046944,q1W6XRNat8zz76UP,5,3,1
30.141000,30.085829,CAhTNojSw692QTLI,5,3,1
30.151000,16.110045,Muj1LhFRKwGmHTYv,4,3,2
30.246000,30.203537,ghwAwn4GIqR3iKyJ,5,3,1
30.340000,30.284108,jthAGS3tBS83oFxS,2,3,1
30.440000,30.370419,0AvEaeeED5F5w39R,5,3,1
30.450000,30.382979,XbMjzJ3m1K5YAXUC,5,3,1
30.624000,30.568492,IviL1ytHivp16ZUE,2,3,1
30.820000,30.777740,f7hpeMJazlTSnaUv,5,3,1
30.840000,30.786649,xVrSOljDuM9TL1Tp,5,3,1
30.869000,30.826988,8KenuARJAV4WwDXh,5,3,1
30.935000,30.784105,KuvWIaWCJS9zmZwc,2,3,1
30.980000,30.928973,tIcKUOjPAXzxLJFw,5,3,1
31.005000,30.890223,sEpJOYj70WDG3sgU,2,3,1
31.075000,31.019494,Nfl0mxcUMeoc0D8d,2,3,1
31.106000,31.063484,Oo355j2JhZVwrArE,5,3,1
31.116000,30.299535,BhJ6tDNDeZKB0Ufr,2,3,1
31.156000,31.078125,JNPRif2P4M1m6zdE,2,3,1
31.186000,30.236629,V6hZ30XIjNa4vi0m,2,3,1
31.216000,30.233144,oHYLpcKtJUQ3mhhR,2,3,1
31.274000,31.231292,THR9DEBsoLql8u2t,5,3,1
31.285000,31.205461,egz5WEXGSNgIf3qU,2,3,1
31.397000,31.346580,rpaJc7mnDTBnvnqr,5,3,1
31.407000,31.338255,Q6zKQMuB19nCbpCj,2,3,1
31.740000,16.555743,WsM2dpQIEzKcNdCg,4,3,2
31.880000,16.683438,eowhWJgE9IKkiWJA,4,3,2
31.922000,16.845068,AZ8WWZcs7TsT3w8J,1,3,2
31.950000,31.872399,zFJKUG2BOSO8NX5e,2,3,1
31.985000,31.870451,IwFWfAT4mwk0OWKu,2,3,1
32.093000,32.050157,Uo4JzqxuPC67w2DA,5,3,1
32.375000,32.312047,OIa1TQLFX0I2dvWJ,2,3,1
32.405000,32.305148,p7H9Q9bZDoyHRk2u,2,3,1
32.440000,17.368723,o59407lolAAFYGvF,4,3,2
32.460000,32.402700,HwXQRjtVldG187J4,5,3,1
32.510000,17.429191,eMgtXlw9SC3mVWKQ,1,3,2
32.645000,32.602950,L1ZtEv4ezKQXFeAW,5,3,1
32.895000,32.821869,ahtjKKYwzFLq949N,2,3,1
33.069000,33.026213,yuYNmUdLkhC7Tq3w,5,3,1
33.149000,33.024189,u354d1fxCTiKjQ6R,2,3,1
33.159000,33.113108,Dvw1WycrxcYJTa44,5,3,1
33.210000,32.921088,JYhu1LplFVP8Uxqu,2,3,1
33.245000,32.853612,4ToeYRJhF9EYFRM7,2,3,1
33.385000,33.313292,CgbEYfGz6vLVAJ0X,2,3,1
33.395000,33.344717,lQnNH9vFidyDKC1j,5,3,1
33.420000,17.713473,q1E3XLhTnVSR5uqs,4,3,2
33.562000,33.493348,2hzzj8F9OBRGLroz,2,3,1
33.596000,33.481154,gx5i3TXE8NIaHf8Q,2,3,1
33.665000,33.588777,2Y5h0V2iJJnWXOFj,2,3,1
33.805000,18.309873,m8wXUExXCiSOLooL,4,3,2
34.007000,33.964299,j7DFjy5rbIRACxzi,5,3,1
34.190000,19.621166,PKiL8LAWEjz1tSqA,1,3,2
34.251000,34.208028,PS1ky18WjvFPET8R,5,3,1
34.261000,19.825730,souxYrbJYhMt6qFD,1,3,2
34.549000,34.506023,PWVWB9NxQgMAPv68,5,3,1
34.674000,34.624149,HbtEcmx7mcwrhyNJ,5,3,1
34.694000,34.637836,3CiLNmxSFDMkJdiZ,5,3,1
34.734000,20.311327,imqa0ogFoHGEvvH7,1,3,2
34.785000,34.702183,cQAkFPMNLwgBU0mh,2,3,1
34.807000,34.764452,6bTmYi8UFtMGpqbu,5,3,1
35.064000,35.013100,auTZrDR4KrBnQWoJ,5,3,1
35.100000,34.636819,2cFWAn9T27Hu549K,2,3,1
35.120000,35.063037,tFeF1qQw3UAoizbc,5,3,1
35.140000,35.065189,CCz3Y4DnAy63F17W,2,3,1
35.320000,35.277804,KLXVFZIrGlBjZMfZ,5,3,1
35.445000,35.402220,bZROupAkTBVF65OW,5,3,1
35.552000,35.505010,hzbIWIyiwwns3HhY,5,3,1
35.760000,35.717149,mY0fQvcMjCWKFxx8,5,3,1
35.770000,35.689014,uKb1HuypFkw18u5B,2,3,1
36.014000,35.893815,WNUvIuK48LgpfD7w,2,3,1
36.086000,36.043867,u80Y8XJfwZvYl8q2,5,3,1
36.257000,36.214556,aDN8O2csWJyczAvx,5,3,1
36.292000,36.226766,XmTKZgiaCQdSQGNS,2,3,1
36.317000,36.274382,nmdaOgfi7kVEBuOj,5,3,1
36.337000,36.277476,2nsqpqyGJg0gNnzq,5,3,1
36.505000,36.393006,8TLkmpojyyjkQxs4,2,3,1
36.555000,36.512705,lznBToxTq9kaDV7U,5,3,1
36.565000,36.521098,MraTCn5VxjYmlLTp,5,3,1
36.632000,36.589093,zU82kkNBCQ2h5IaC,5,3,1
36.710000,21.884718,4lZ3Px2Kcd9jXHiI,1,3,2
36.812000,36.761945,OPglG7WwgTanIH6E,5,3,1
36.850000,36.796896,RF0KRpxsafhdhTWq,2,3,1
36.886000,36.828630,FFMJrSVE08jYGKjR,2,3,1
36.920000,36.823177,gqnYwVVoAPECJyZy,2,3,1
37.042000,36.974748,VJQkhs4GGS9dpMZZ,2,3,1
37.085000,37.033072,rx4dD0v4AEdOt6Li,5,3,1
37.262000,37.219878,ePxxXcJIYhjHsy4x,5,3,1
37.445000,22.656444,hxSVYNJzFN4s9JG2,1,3,2
37.480000,37.418236,0GUsPyFbWPrgVKrW,2,3,1
37.554000,37.493459,AdYe4hgyMgr6FNjG,2,3,1
37.677000,37.627392,SBT3XC1KVk8DjTOz,5,3,1
37.865000,37.811976,vSW2CAhvl4LRyryp,2,3,1
37.905000,37.844295,7cxegPqXlSwXmOL7,5,3,1
37.915000,37.848548,HNinyyXbzXhkClSG,5,3,1
38.108000,38.065231,jFsmHCFbiChUHSWW,5,3,1
38.180000,38.109780,9wOADDq8ae6fCBzp,2,3,1
38.220000,38.150640,84xJ0lGZDTZHZT7Y,5,3,1
38.290000,38.156253,kzlMXwqkx1rDrMXP,2,3,1
